Date,Open,High,Low,Close,Adj Close,Volume
2003-02-03,8.490000,8.580000,8.432000,8.470000,4.406529,780000
2003-02-04,8.440000,8.440000,8.310000,8.400000,4.370111,740000
2003-02-05,8.390000,8.400000,8.270000,8.348000,4.343059,1159000
2003-02-06,8.340000,8.404000,8.290000,8.300000,4.318088,1077500
2003-02-07,8.320000,8.430000,8.310000,8.422000,4.381557,744500
2003-02-10,8.422000,8.680000,8.410000,8.600000,4.474163,278500
2003-02-11,8.600000,8.706000,8.580000,8.582000,4.464796,222500
2003-02-12,8.550000,8.590000,8.496000,8.582000,4.464796,355500
2003-02-13,8.570000,8.744000,8.564000,8.700000,4.526187,265500
2003-02-14,8.740000,8.960000,8.740000,8.900000,4.630237,958000
2003-02-18,8.950000,8.960000,8.830000,8.904000,4.632319,753500
2003-02-19,8.906000,9.000000,8.880000,8.954000,4.658332,420500
2003-02-20,8.960000,9.020000,8.940000,9.006000,4.685384,159000
2003-02-21,9.008000,9.132000,9.000000,9.072000,4.719721,206000
2003-02-24,9.000000,9.160000,9.000000,9.108000,4.738450,182500
2003-02-25,9.100000,9.160000,9.070000,9.144000,4.757179,144500
2003-02-26,9.148000,9.200000,9.020000,9.068000,4.717640,214000
2003-02-27,9.048000,9.050000,8.660000,8.660000,4.505376,945000
2003-02-28,8.650000,8.760000,8.574000,8.610000,4.479365,565000
2003-03-03,8.612000,8.712000,8.600000,8.626000,4.487687,211000
2003-03-04,8.620000,8.648000,8.564000,8.564000,4.455432,151000
2003-03-05,8.566000,8.592000,8.440000,8.450000,4.396123,269500
2003-03-06,8.422000,8.530000,8.422000,8.468000,4.420135,352500
2003-03-07,8.470000,8.548000,8.442000,8.466000,4.419091,175500
2003-03-10,8.456000,8.532000,8.454000,8.472000,4.422225,163000
2003-03-11,8.474000,8.540000,8.434000,8.454000,4.412827,104500
2003-03-12,8.480000,8.510000,8.380000,8.476000,4.424311,312000
2003-03-13,8.500000,8.540000,8.482000,8.504000,4.438927,204000
2003-03-14,8.500000,8.680000,8.500000,8.640000,4.509917,471500
2003-03-17,8.640000,9.238000,8.640000,9.190000,4.797006,607000
2003-03-18,9.194000,9.366000,9.140000,9.210000,4.807444,478500
2003-03-19,9.220000,9.390000,9.220000,9.390000,4.901402,149500
2003-03-20,9.392000,9.392000,9.110000,9.110000,4.755248,571000
2003-03-21,9.140000,9.426000,9.140000,9.420000,4.917061,632500
2003-03-24,9.400000,9.642000,9.346000,9.600000,5.011018,1112000
2003-03-25,9.590000,9.710000,9.590000,9.686000,5.055908,545500
2003-03-26,9.680000,9.782000,9.680000,9.700000,5.063216,1076000
2003-03-27,9.680000,9.780000,9.560000,9.780000,5.104977,777500
2003-03-28,9.760000,9.760000,9.680000,9.730000,5.078876,306500
2003-03-31,9.710000,9.710000,9.552000,9.630000,5.026679,435000
2003-04-01,9.632000,9.638000,9.516000,9.594000,5.007887,232000
2003-04-02,9.474000,9.660000,9.446000,9.632000,5.027721,536000
2003-04-03,9.640000,9.840000,9.640000,9.656000,5.040251,633000
2003-04-04,9.670000,9.760000,9.652000,9.680000,5.052775,321500
2003-04-07,9.740000,9.770000,9.334000,9.340000,4.875303,1109500
2003-04-08,9.320000,9.354000,9.230000,9.292000,4.850248,398000
2003-04-09,9.310000,9.380000,9.250000,9.350000,4.880523,390000
2003-04-10,9.360000,9.430000,9.310000,9.424000,4.919151,224500
2003-04-11,9.440000,9.440000,9.326000,9.354000,4.882612,178500
2003-04-14,9.354000,9.520000,9.340000,9.502000,4.959862,212500
2003-04-15,9.494000,9.534000,9.486000,9.500000,4.958820,198500
2003-04-16,9.510000,9.582000,9.504000,9.522000,4.970305,280000
2003-04-17,9.722000,9.934000,9.708000,9.808000,5.119591,1067500
2003-04-21,9.768000,9.778000,9.654000,9.744000,5.086185,243500
2003-04-22,9.802000,10.110000,9.636000,9.958000,5.197886,1607000
2003-04-23,10.058000,10.250000,10.000000,10.100000,5.272011,1540000
2003-04-24,10.100000,10.320000,10.100000,10.320000,5.386847,644000
2003-04-25,10.320000,10.540000,10.320000,10.490000,5.475582,905000
2003-04-28,10.530000,11.238000,10.530000,11.080000,5.783550,2717500
2003-04-29,11.082000,11.224000,10.956000,11.130000,5.809651,1455000
2003-04-30,11.120000,11.350000,11.024000,11.308000,5.902562,885500
2003-05-01,11.308000,11.360000,11.156000,11.156000,5.823222,1156500
2003-05-02,11.130000,11.498000,11.130000,11.400000,5.950585,740500
2003-05-05,11.410000,11.600000,11.332000,11.360000,5.929707,693000
2003-05-06,11.360000,11.360000,11.206000,11.300000,5.898385,661000
2003-05-07,11.260000,11.320000,11.060000,11.120000,5.804432,704500
2003-05-08,11.080000,11.116000,10.990000,11.076000,5.781464,707000
2003-05-09,11.100000,11.260000,11.010000,11.144000,5.816957,461000
2003-05-12,11.130000,11.450000,11.100000,11.340000,5.919265,457500
2003-05-13,11.320000,11.800000,11.320000,11.720000,6.117618,1083500
2003-05-14,11.708000,11.848000,11.668000,11.698000,6.106135,763000
2003-05-15,11.690000,11.774000,11.640000,11.724000,6.119709,279500
2003-05-16,11.714000,12.000000,11.620000,12.000000,6.263775,498000
2003-05-19,11.880000,11.898000,11.674000,11.710000,6.112397,547500
2003-05-20,11.690000,11.860000,11.690000,11.708000,6.111353,461500
2003-05-21,11.690000,11.840000,11.612000,11.834000,6.177126,355000
2003-05-22,11.884000,12.040000,11.860000,11.940000,6.232450,583000
2003-05-23,11.950000,12.046000,11.944000,12.036000,6.282564,161000
2003-05-27,11.930000,11.930000,11.840000,11.906000,6.214706,409000
2003-05-28,11.906000,12.130000,11.906000,12.090000,6.310751,506500
2003-05-29,12.090000,12.124000,11.974000,12.048000,6.288828,856500
2003-05-30,12.048000,12.360000,12.040000,12.296000,6.418280,820000
2003-06-02,12.310000,12.556000,12.310000,12.410000,6.477787,704500
2003-06-03,12.370000,12.510000,12.370000,12.464000,6.505974,741000
2003-06-04,12.470000,12.692000,12.464000,12.640000,6.597844,547000
2003-06-05,12.640000,12.722000,12.570000,12.602000,6.578009,363000
2003-06-06,12.574000,12.574000,12.200000,12.200000,6.382351,1028000
2003-06-09,12.170000,12.438000,12.156000,12.400000,6.486979,1836500
2003-06-10,12.410000,12.550000,12.356000,12.440000,6.507900,1206000
2003-06-11,12.420000,12.512000,12.420000,12.470000,6.523596,1197500
2003-06-12,12.500000,12.900000,12.458000,12.828000,6.710884,999000
2003-06-13,12.828000,12.960000,12.828000,12.904000,6.750643,723500
2003-06-16,12.940000,13.170000,12.940000,13.124000,6.865734,1098500
2003-06-17,13.154000,13.900000,13.140000,13.880000,7.261230,2332000
2003-06-18,13.860000,13.982000,13.710000,13.920000,7.282157,2033500
2003-06-19,13.920000,14.000000,13.526000,13.600000,7.114749,4392500
2003-06-20,13.630000,13.638000,13.210000,13.254000,6.933745,2196000
2003-06-23,13.250000,13.270000,13.056000,13.202000,6.906538,1210000
2003-06-24,13.202000,13.780000,13.202000,13.694000,7.163928,1717500
2003-06-25,13.696000,13.696000,13.400000,13.402000,7.011168,988000
2003-06-26,13.410000,13.836000,13.410000,13.830000,7.235075,887500
2003-06-27,13.750000,13.920000,13.724000,13.920000,7.282157,1059500
2003-06-30,13.940000,14.008000,13.852000,13.926000,7.285295,1994000
2003-07-01,14.040000,14.960000,14.000000,14.914000,7.802166,4302500
2003-07-02,14.914000,14.930000,14.632000,14.930000,7.810532,1524500
2003-07-03,14.800000,14.820000,14.624000,14.770000,7.726828,1028000
2003-07-07,14.840000,14.896000,14.760000,14.850000,7.768682,640000
2003-07-08,14.820000,15.170000,14.814000,14.882000,7.785422,1011000
2003-07-09,14.870000,15.364000,14.870000,15.304000,8.006184,824000
2003-07-10,15.300000,15.500000,15.160000,15.500000,8.108722,1142000
2003-07-11,15.550000,15.616000,15.016000,15.142000,7.921439,801000
2003-07-14,15.190000,15.560000,15.190000,15.470000,8.093032,703000
2003-07-15,15.520000,15.640000,15.426000,15.566000,8.143250,801000
2003-07-16,15.580000,15.596000,15.230000,15.300000,8.004092,616000
2003-07-17,15.280000,15.284000,14.820000,14.890000,7.789606,819500
2003-07-18,14.900000,15.082000,14.872000,14.960000,7.826227,420500
2003-07-21,14.950000,14.960000,14.722000,14.724000,7.702762,631000
2003-07-22,15.000000,15.568000,15.000000,15.544000,8.131742,2640000
2003-07-23,15.544000,15.796000,15.442000,15.796000,8.263575,1047500
2003-07-24,15.816000,15.860000,15.160000,15.182000,7.942364,1156500
2003-07-25,15.182000,15.716000,15.182000,15.698000,8.212307,501500
2003-07-28,15.696000,15.696000,15.540000,15.580000,8.150578,622000
2003-07-29,15.606000,15.624000,15.184000,15.270000,7.988401,472500
2003-07-30,15.278000,15.296000,15.030000,15.076000,7.886911,727000
2003-07-31,15.076000,15.154000,14.730000,14.730000,7.705901,1230500
2003-08-01,14.710000,14.710000,14.154000,14.370000,7.517574,3295500
2003-08-04,14.364000,14.680000,14.200000,14.630000,7.653587,956500
2003-08-05,14.650000,14.950000,14.650000,14.936000,7.813666,935000
2003-08-06,14.948000,14.996000,14.782000,14.996000,7.845062,586000
2003-08-07,14.994000,15.010000,14.862000,15.010000,7.852385,646000
2003-08-08,15.030000,15.060000,14.960000,15.010000,7.852385,159000
2003-08-11,15.020000,15.080000,14.980000,15.030000,7.862843,305000
2003-08-12,15.070000,15.104000,14.986000,15.100000,7.899465,387000
2003-08-13,15.120000,15.516000,15.120000,15.396000,8.054314,842000
2003-08-14,15.410000,15.678000,15.410000,15.642000,8.183010,440500
2003-08-15,15.650000,15.700000,15.600000,15.700000,8.213353,178000
2003-08-18,15.700000,15.720000,15.520000,15.584000,8.152666,659000
2003-08-19,15.400000,15.400000,14.300000,14.320000,7.491414,5842000
2003-08-20,14.500000,14.868000,14.448000,14.680000,7.679749,2692500
2003-08-21,14.680000,14.720000,13.660000,14.380000,7.522798,5955500
2003-08-22,14.330000,14.332000,13.650000,13.650000,7.140908,3098500
2003-08-25,13.652000,13.652000,13.110000,13.282000,6.948387,2706500
2003-08-26,13.600000,14.076000,13.534000,14.062000,7.356445,3710000
2003-08-27,14.100000,14.596000,14.080000,14.570000,7.622199,2253500
2003-08-28,14.568000,14.590000,14.284000,14.286000,7.473626,1464000
2003-08-29,14.200000,14.200000,14.000000,14.078000,7.364813,991000
2003-09-02,14.050000,14.080000,13.840000,13.920000,7.282157,1962000
2003-09-03,13.940000,14.270000,13.740000,14.196000,7.426546,1387000
2003-09-04,14.196000,14.286000,14.120000,14.188000,7.422357,825500
2003-09-05,14.190000,14.210000,14.036000,14.070000,7.360631,572000
2003-09-08,14.100000,14.432000,14.080000,14.432000,7.565062,625000
2003-09-09,14.396000,14.536000,14.138000,14.416000,7.556672,647000
2003-09-10,14.400000,14.402000,14.194000,14.322000,7.507404,657000
2003-09-11,14.312000,14.440000,14.290000,14.290000,7.490627,667500
2003-09-12,14.340000,14.392000,14.100000,14.316000,7.504252,803500
2003-09-15,14.300000,14.320000,14.100000,14.260000,7.474902,456000
2003-09-16,14.270000,14.332000,14.240000,14.300000,7.495871,155000
2003-09-17,14.340000,14.712000,14.304000,14.472000,7.586027,1052500
2003-09-18,14.450000,14.780000,14.450000,14.750000,7.731752,590500
2003-09-19,14.790000,14.830000,14.664000,14.670000,7.689819,302500
2003-09-22,14.672000,14.672000,14.434000,14.496000,7.598606,621000
2003-09-23,14.496000,14.496000,13.886000,14.050000,7.364825,1534000
2003-09-24,14.030000,14.080000,13.700000,13.936000,7.305067,1619000
2003-09-25,14.090000,14.090000,13.682000,13.696000,7.179258,1595000
2003-09-26,13.696000,13.780000,13.274000,13.296000,6.969586,1312500
2003-09-29,13.340000,13.340000,13.234000,13.294000,6.968535,1196000
2003-09-30,13.220000,13.796000,13.118000,13.762000,7.213855,2236000
2003-10-01,13.762000,13.934000,13.704000,13.810000,7.239014,1300500
2003-10-02,13.840000,14.290000,13.840000,14.204000,7.445546,1047500
2003-10-03,14.244000,14.442000,14.200000,14.350000,7.522079,741000
2003-10-06,14.330000,14.614000,14.310000,14.582000,7.643688,1063000
2003-10-07,14.582000,14.652000,14.506000,14.580000,7.642637,401000
2003-10-08,14.680000,14.730000,14.580000,14.670000,7.689819,1033500
2003-10-09,14.700000,14.744000,14.490000,14.510000,7.605949,286500
2003-10-10,14.510000,14.610000,14.500000,14.522000,7.612237,744500
2003-10-13,14.500000,14.940000,14.480000,14.940000,7.831350,1226500
2003-10-14,14.940000,15.010000,14.840000,14.910000,7.815621,1130500
2003-10-15,14.700000,14.880000,14.520000,14.870000,7.794656,1691500
2003-10-16,14.860000,14.860000,14.680000,14.686000,7.698201,850500
2003-10-17,14.656000,14.656000,14.120000,14.120000,7.401515,1559000
2003-10-20,14.120000,14.120000,13.710000,13.784000,7.225388,1692500
2003-10-21,13.780000,14.040000,13.780000,14.002000,7.339660,562500
2003-10-22,13.850000,13.852000,13.400000,13.444000,7.047163,1380000
2003-10-23,13.396000,13.400000,12.770000,13.074000,6.853218,2634000
2003-10-24,13.400000,13.570000,13.284000,13.550000,7.102726,1362000
2003-10-27,13.550000,13.660000,13.520000,13.600000,7.128938,603500
2003-10-28,13.620000,13.880000,13.600000,13.600000,7.128938,813000
2003-10-29,13.600000,13.800000,13.600000,13.796000,7.231680,537500
2003-10-30,13.800000,13.820000,13.468000,13.468000,7.059747,828500
2003-10-31,13.480000,13.612000,13.480000,13.590000,7.123696,641500
2003-11-03,13.590000,13.690000,13.564000,13.600000,7.128938,695000
2003-11-04,13.590000,13.590000,13.188000,13.200000,6.919261,1495000
2003-11-05,13.180000,13.350000,13.100000,13.260000,6.950716,535000
2003-11-06,13.310000,13.496000,13.164000,13.270000,6.955955,940500
2003-11-07,13.272000,13.490000,13.268000,13.484000,7.068130,788000
2003-11-10,13.464000,13.568000,13.310000,13.510000,7.081761,511500
2003-11-11,13.550000,13.750000,13.550000,13.650000,7.155147,1511500
2003-11-12,13.656000,13.930000,13.656000,13.864000,7.267322,892500
2003-11-13,13.814000,13.858000,13.350000,13.454000,7.052404,1728500
2003-11-14,13.400000,13.748000,13.400000,13.530000,7.092244,6930000
2003-11-17,13.480000,13.480000,13.140000,13.170000,6.903539,930000
2003-11-18,13.300000,13.440000,13.260000,13.270000,6.955955,1302500
2003-11-19,13.300000,13.674000,13.300000,13.642000,7.150955,1684000
2003-11-20,13.660000,13.794000,13.528000,13.580000,7.118455,1215000
2003-11-21,13.594000,13.730000,13.490000,13.576000,7.116358,712000
2003-11-24,13.630000,13.738000,13.554000,13.728000,7.196035,716500
2003-11-25,13.728000,13.736000,13.600000,13.690000,7.176116,754500
2003-11-26,13.740000,13.770000,13.688000,13.700000,7.181356,374000
2003-11-28,13.700000,13.712000,13.660000,13.694000,7.178216,243000
2003-12-01,13.726000,13.824000,13.676000,13.796000,7.231680,1089000
2003-12-02,13.840000,13.956000,13.816000,13.860000,7.265225,1350000
2003-12-03,13.740000,13.742000,13.570000,13.670000,7.165629,2643500
2003-12-04,13.700000,13.800000,13.520000,13.800000,7.233772,1032000
2003-12-05,13.820000,14.290000,13.820000,14.126000,7.404662,1475500
2003-12-08,14.104000,14.116000,13.940000,14.000000,7.360498,911500
2003-12-09,14.020000,14.020000,13.852000,13.866000,7.290046,715500
2003-12-10,13.866000,13.866000,13.490000,13.566000,7.132324,569000
2003-12-11,13.570000,13.810000,13.570000,13.720000,7.213287,356000
2003-12-12,13.680000,13.740000,13.594000,13.650000,7.176486,538000
2003-12-15,13.740000,13.830000,13.590000,13.590000,7.144942,1006500
2003-12-16,13.620000,13.750000,13.582000,13.734000,7.220647,747000
2003-12-17,13.740000,13.768000,13.662000,13.754000,7.231162,461000
2003-12-18,13.880000,14.150000,13.850000,14.068000,7.396248,922000
2003-12-19,14.130000,14.396000,14.100000,14.394000,7.567642,1126500
2003-12-22,14.470000,14.600000,14.360000,14.440000,7.591826,1033000
2003-12-23,14.456000,14.480000,14.410000,14.480000,7.612855,362500
2003-12-24,14.470000,14.470000,14.380000,14.392000,7.566589,151500
2003-12-26,14.442000,14.470000,14.284000,14.302000,7.519275,152000
2003-12-29,14.400000,14.578000,14.400000,14.480000,7.612855,504500
2003-12-30,14.520000,14.552000,14.466000,14.536000,7.642297,397000
2003-12-31,14.540000,14.544000,14.420000,14.472000,7.608648,547000
2004-01-02,14.500000,14.620000,14.500000,14.580000,7.665428,760500
2004-01-05,14.582000,15.650000,14.580000,15.622000,8.213263,2337000
2004-01-06,15.622000,15.750000,15.140000,15.168000,7.974571,2456000
2004-01-07,15.188000,15.320000,15.000000,15.000000,7.886246,892500
2004-01-08,15.040000,15.098000,14.860000,14.888000,7.827364,830000
2004-01-09,14.900000,15.190000,14.890000,15.060000,7.917788,853500
2004-01-12,15.090000,15.096000,14.944000,14.996000,7.884144,450500
2004-01-13,14.996000,15.000000,14.762000,14.798000,7.780046,330500
2004-01-14,14.810000,14.930000,14.666000,14.688000,7.722210,809500
2004-01-15,14.720000,15.072000,14.712000,14.982000,7.876784,996000
2004-01-16,15.100000,16.500000,15.100000,15.940000,8.380455,4520500
2004-01-20,16.080000,16.430000,15.960000,16.400000,8.622296,1437000
2004-01-21,16.500000,16.653999,16.120001,16.444000,8.645431,1249500
2004-01-22,16.590000,17.379999,16.580000,17.360001,9.127016,3153500
2004-01-23,17.260000,17.559999,17.082001,17.122000,9.001886,1062000
2004-01-26,17.219999,17.226000,16.760000,17.090000,8.985064,789000
2004-01-27,17.100000,17.360001,16.972000,17.150000,9.016608,1234500
2004-01-28,17.160000,17.160000,16.940001,17.002001,8.938801,1095500
2004-01-29,17.020000,17.100000,16.870001,16.997999,8.936690,1024500
2004-01-30,16.997999,17.549999,16.930000,17.483999,9.192209,740500
2004-02-02,17.544001,17.698000,17.120001,17.459999,9.179591,1329000
2004-02-03,17.299999,17.299999,16.422001,17.200001,9.042897,2818000
2004-02-04,17.150000,17.150000,16.780001,16.874001,8.871502,939500
2004-02-05,16.874001,17.056000,16.802000,17.032000,8.954569,1101500
2004-02-06,17.032000,17.232000,17.032000,17.120001,9.000836,482000
2004-02-09,17.219999,17.500000,17.204000,17.299999,9.095468,828500
2004-02-10,17.299999,17.320000,17.072001,17.100000,8.990321,972000
2004-02-11,17.150000,17.299999,16.924000,17.000000,8.937747,1065000
2004-02-12,17.000000,17.090000,16.862000,16.889999,8.879914,700500
2004-02-13,16.969999,17.080000,16.580000,16.620001,8.737961,992500
2004-02-17,16.820000,17.080000,16.820000,17.072001,8.975600,1023500
2004-02-18,17.271999,17.271999,16.980000,17.059999,8.969294,482000
2004-02-19,17.129999,17.260000,17.100000,17.118000,8.999782,514000
2004-02-20,17.129999,17.170000,16.997999,16.997999,8.936690,388000
2004-02-23,17.150000,17.400000,17.128000,17.370001,9.132275,1333000
2004-02-24,17.370001,17.450001,17.246000,17.299999,9.095468,592500
2004-02-25,17.299999,17.520000,17.299999,17.520000,9.211132,409500
2004-02-26,17.520000,19.011999,17.520000,18.290001,9.615966,5430000
2004-02-27,18.448000,18.719999,18.299999,18.650000,9.805231,1071500
2004-03-01,18.700001,19.139999,18.700001,18.972000,9.974520,971500
2004-03-02,18.972000,19.379999,18.879999,18.879999,9.926155,1475000
2004-03-03,18.830000,18.972000,18.594000,18.650000,9.805231,918500
2004-03-04,18.690001,19.167999,18.570000,19.000000,9.989247,1011500
2004-03-05,18.980000,19.600000,18.980000,19.438000,10.219525,623500
2004-03-08,19.459999,19.580000,19.090000,19.090000,10.063485,867500
2004-03-09,19.070000,19.400000,18.879999,19.389999,10.221631,754500
2004-03-10,19.379999,19.948000,19.152000,19.200001,10.121468,1398000
2004-03-11,19.150000,19.332001,18.850000,18.850000,9.936968,1012000
2004-03-12,18.820000,19.158001,18.780001,19.024000,10.028694,932500
2004-03-15,19.030001,19.059999,18.700001,18.700001,9.857886,622000
2004-03-16,18.549999,18.552000,18.202000,18.285999,9.639650,2208500
2004-03-17,18.288000,18.870001,18.250000,18.820000,9.921151,1003000
2004-03-18,18.820000,18.826000,18.400000,18.694000,9.854727,598500
2004-03-19,18.695999,18.903999,18.622000,18.754000,9.886364,1685000
2004-03-22,18.600000,18.600000,18.334000,18.416000,9.708179,888500
2004-03-23,18.556000,18.653999,18.469999,18.576000,9.792525,695000
2004-03-24,18.530001,18.709999,18.320000,18.450001,9.726101,829500
2004-03-25,18.500000,18.804001,18.430000,18.610001,9.810441,668000
2004-03-26,18.600000,19.000000,18.600000,18.936001,9.982303,701500
2004-03-29,18.986000,19.375999,18.976000,19.334000,10.192111,787500
2004-03-30,19.384001,19.896000,19.340000,19.860001,10.469398,1007500
2004-03-31,19.719999,19.840000,19.200001,19.348000,10.199493,929000
2004-04-01,19.370001,20.180000,19.302000,20.100000,10.595918,1609500
2004-04-02,20.400000,20.920000,20.364000,20.600000,10.859497,1767500
2004-04-05,20.799999,21.490000,20.799999,21.482000,11.324450,1757500
2004-04-06,21.410000,21.878000,21.410000,21.600000,11.386660,1719000
2004-04-07,21.680000,22.020000,21.299999,21.980000,11.586978,1315500
2004-04-08,22.080000,22.320000,21.864000,21.910000,11.550080,1418000
2004-04-12,21.860001,22.219999,21.827999,22.004000,11.599631,801500
2004-04-13,21.940001,22.100000,21.058001,21.066000,11.105154,1829000
2004-04-14,21.066000,21.348000,20.931999,21.212000,11.182117,1021000
2004-04-15,21.212000,21.760000,21.200001,21.760000,11.471004,1241500
2004-04-16,21.799999,22.219999,21.615999,21.996000,11.595415,1537500
2004-04-19,22.195999,22.952000,22.195999,22.952000,12.099376,2305000
2004-04-20,23.000000,23.809999,23.000000,23.222000,12.241712,3145500
2004-04-21,23.330000,23.408001,22.816000,22.903999,12.074075,1679500
2004-04-22,22.860001,23.672001,22.804001,23.440001,12.356630,1073500
2004-04-23,23.440001,23.832001,23.112000,23.770000,12.530593,1441000
2004-04-26,23.770000,23.941999,23.330000,23.462000,12.368226,1037000
2004-04-27,23.750000,24.388000,23.128000,24.198000,12.756217,2974000
2004-04-28,24.198000,24.318001,23.558001,23.700001,12.493694,1545500
2004-04-29,23.702000,23.790001,23.120001,23.400000,12.335546,2886000
2004-04-30,23.450001,23.719999,23.372000,23.459999,12.367173,933500
2004-05-03,23.483999,23.854000,23.483999,23.656000,12.470506,989500
2004-05-04,23.705999,24.379999,23.705999,24.260000,12.788901,1372500
2004-05-05,24.379999,24.950001,24.312000,24.468000,12.898553,2244500
2004-05-06,23.799999,23.964001,23.362000,23.591999,12.436763,2336500
2004-05-07,23.594000,23.820000,23.299999,23.302000,12.283886,1139500
2004-05-10,23.100000,23.389999,22.309999,23.362000,12.315510,2299500
2004-05-11,23.400000,23.680000,23.100000,23.558001,12.418832,1355500
2004-05-12,23.590000,23.879999,22.889999,23.370001,12.319731,2146000
2004-05-13,23.320000,23.742001,23.313999,23.580000,12.430431,848000
2004-05-14,23.620001,23.742001,23.480000,23.730000,12.509502,642500
2004-05-17,23.530001,23.680000,23.360001,23.392000,12.331329,1203000
2004-05-18,23.441999,24.558001,23.441999,24.558001,12.945994,1551500
2004-05-19,24.740000,25.298000,24.642000,24.813999,13.080947,1906500
2004-05-20,24.840000,25.087999,24.406000,24.743999,13.044045,823500
2004-05-21,24.794001,24.988001,24.730000,24.912001,13.132607,563000
2004-05-24,25.100000,25.400000,25.100000,25.252001,13.311843,886000
2004-05-25,25.252001,25.608000,24.945999,25.525999,13.456288,1534000
2004-05-26,25.600000,26.160000,25.500000,25.997999,13.705104,2138500
2004-05-27,25.997999,26.100000,25.638000,26.059999,13.737786,1289500
2004-05-28,26.110001,26.299999,25.716000,25.840000,13.621816,1511000
2004-06-01,25.396000,25.396000,23.978001,24.402000,12.863765,6424500
2004-06-02,24.403999,24.780001,23.570000,24.639999,12.989219,7267000
2004-06-03,24.520000,24.576000,23.629999,23.690001,12.488424,3639500
2004-06-04,23.298000,24.278000,23.298000,24.122000,12.716158,6550500
2004-06-07,24.100000,24.940001,23.860001,24.870001,13.110468,4111500
2004-06-08,24.780001,24.950001,24.563999,24.938000,13.173859,2100000
2004-06-09,24.653999,24.802000,24.389999,24.416000,12.898107,1756500
2004-06-10,24.480000,25.400000,24.379999,25.400000,13.417922,2690500
2004-06-14,25.320000,25.462000,25.153999,25.360001,13.396791,2337500
2004-06-15,24.903999,25.257999,24.714001,25.176001,13.299588,3323500
2004-06-16,25.139999,25.476000,24.976000,25.464001,13.451725,1900000
2004-06-17,25.464001,25.732000,25.309999,25.440001,13.439047,1637500
2004-06-18,25.400000,25.930000,25.302000,25.809999,13.634511,2045500
2004-06-21,25.974001,26.483999,25.868000,26.004000,13.736990,4318000
2004-06-22,26.004000,26.120001,25.274000,25.799999,13.629231,2157000
2004-06-23,25.799999,26.917999,25.680000,26.709999,14.109939,3510000
2004-06-24,26.709999,27.139999,26.709999,27.002001,14.264195,2230000
2004-06-25,27.052000,27.680000,27.040001,27.680000,14.622357,6100500
2004-06-28,27.730000,28.374001,27.590000,28.188000,14.890718,4237000
2004-06-29,28.138000,28.298000,27.870001,28.139999,14.865365,3643000
2004-06-30,28.150000,28.980000,28.035999,28.874001,15.253108,3077500
